App Id,App Status,App Status Date,App Swc Type,App Too Date,Business Name,Business Name2,CB,Cb Dd,CC,Cc Dd,Cd Url,City,CP,Cp Dd,Dpqa,Expiration Date,Hearing,Hearing Dd,Hearing Public,Hearing Public Dd,Intake,Intake Dd,Issuance,Issuance Dd,Lic Status,License Nbr,MOO,Moo Dd,Send Package Dd,State,Street,Submit Date,Swc Type,ZIP,App Chairs,App Sq Ft,App Tables,Building,Calculation1,City Council District,Community District,Dohmh,Latitude,Longitude,Swc Chairs,Swc Sq Ft,Swc Tables
4746-2019-RSWC,Application Review Completed,2019-05-23,Unenclosed,,ROOT NOLITA LLC,ROOT NOLITA,Review Period Expired,2019-03-21,Review Period Expired,2019-04-11,http://www.nyc.gov/manhattancb2,NEW YORK,,,Approved,2020-12-15,Waived,2019-03-21,,,Ready For Review,2019-01-29,Issued,2019-05-23,Inactive,2078292-DCA,Approved,2019-05-23,2019-01-29,NY,BROOME ST,2019-01-29,Unenclosed,10013,22,191,11,371,0,1,102,50081064,40.720066007,-73.996208478,22,191,11
17917-2019-RSWC,Application Review Completed,2019-11-15,Unenclosed,,600 METROPOLITAN CORP.,ALLIGATOR LOUNGE,Review Period Expired,2019-06-07,Approved,2019-11-15,http://www.nyc.gov/brooklyncb1,BROOKLYN,,,Approved,2021-04-15,Waived,2019-06-07,,,Ready For Review,2019-04-16,Issued,2019-11-15,Active,1311871-DCA,Approved,2019-11-15,2019-04-18,NY,METROPOLITAN AVE,2019-04-16,Unenclosed,11211,18,184,6,600,1,34,301,40999052,40.713854315,-73.948900379,18,184,6
13984-2019-RSWC,Pending Review,2020-02-28,Unenclosed,2020-03-28,"Astoria Apple, LLC",Applebees,Recommend Approval,2019-06-10,Review Period Expired,2019-07-18,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,ASTORIA,Pending Review,2019-03-14,Issued Temp Op Letter,2020-03-28,Waived,2019-06-27,,,Ready For Review,2019-03-14,Pending Review,,Inactive,2049837-DCA,Pending Review,,2019-05-02,NY,35TH AVE,2019-03-13,Unenclosed,11101,17,328,6,3801,0,26,401,41552243,40.755628549,-73.922634743,17,328,6
27159-2019-RSWC,Application Review Completed,2020-11-06,Unenclosed,2020-02-08,64 GREENWICH RESTAURANT LLC,,,,,,http://www.nyc.gov/manhattancb2,NEW YORK,,,Process Completed,2020-02-08,,,SWC Public Hearing,2019-11-06,Ready For Review,2019-09-19,,,Inactive,1385289-DCA,,,2019-09-20,NY,GREENWICH AVE,2019-09-19,Unenclosed,10011,9,75,4,64,0,3,102,41572569,40.736128380,-74.000732507,9,75,4
11101-2019-ASWC,Application Review Completed,2020-01-30,Unenclosed,,PIATTO LLC,,Review Period Expired,2019-11-20,Review Period Expired,2019-12-27,http://www.cb2queens.org/,LONG ISLAND CITY,,,Approved,2021-04-15,Recommendation Issued,2019-11-20,SWC Public Hearing,2019-11-06,Ready For Review,2019-09-19,Issued,2020-01-30,Active,2092751-DCA,Approved,2020-01-30,2019-09-23,NY,50TH AVE,2019-09-19,Unenclosed,11101,18,336,9,,1,26,402,50065229,40.743641660,-73.958877558,18,336,9
26440-2019-RSWC,Application Review Completed,2020-02-07,Unenclosed,,CANTALOUPE LLC,LOVELY DAY,Review Period Expired,2019-11-07,Review Period Expired,2019-11-28,http://www.nyc.gov/manhattancb2,NEW YORK,,,Approved,2021-09-15,Waived,2019-11-07,,,Ready For Review,2019-09-11,Issued,2020-02-07,Active,1260966-DCA,Approved,2020-02-07,2019-09-16,NY,ELIZABETH ST,2019-09-11,Unenclosed,10012,5,53,2,196,1,1,102,40904478,40.721770427,-73.994368489,5,53,2
6616-2018-RSWC,Application Review Completed,2018-12-28,Unenclosed,2019-01-13,125 HOSPITALITY LLC,GROOVE,Review Period Expired,2018-06-06,Review Period Expired,2018-06-29,http://www.nyc.gov/manhattancb2,NEW YORK,,,Approved,2020-09-15,Waived,2018-06-08,,,Ready For Review,2018-04-13,Issued,2018-12-28,Inactive,2048976-DCA,Approved,2018-12-28,2018-04-16,NY,MACDOUGAL ST,2018-04-13,Unenclosed,10012,8,77,4,125,0,1,102,50060161,40.730597703,-74.000140716,8,77,4
3954-2020-RSWC,Pending Review,2020-03-12,Unenclosed,2020-03-31,"DMF GRAMERCY ENTERPRISES, INC.",PETE'S TAVERN S/C #111,Pending Review,,Pending Review,,http://cbsix.org,NEW YORK,Pending Review,2020-03-12,Under Review,2020-04-15,Pending Review,,,,Ready For Review,2020-03-12,Pending Review,,Inactive,0293907-DCA,Pending Review,,,NY,E 18TH ST,2020-02-26,Unenclosed,10003,54,611,16,129,0,2,106,40369810,40.736443255,-73.986645221,54,611,16
4823-2019-ASWC,Application Review Completed,2019-10-21,Unenclosed,,CABRERA ARGUDO CORP,RANCHO TAQUILERIA,Recommend Approval,2019-06-19,Review Period Expired,2019-07-18,http://www.nyc.gov/mcb7,NEW YORK,,,Approved,2021-04-15,Recommendation Issued,2019-06-19,SWC Public Hearing,2019-06-12,Ready For Review,2019-04-26,Issued,2019-10-21,Active,2087605-DCA,Approved,2019-10-21,2019-04-26,NY,AMSTERDAM AVE,2019-04-25,Unenclosed,10025,48,402,24,718,1,6,107,50091755,40.793396533,-73.971079015,48,402,24
17860-2019-RSWC,Application Review Completed,2019-04-15,Unenclosed,,ROOT & BONE LLC,ROOT & BONE,Review Period Expired,2019-04-15,Review Period Expired,2019-04-15,http://www.nyc.gov/manhattancb3,NEW YORK,Proceed,2019-04-15,Approved,2021-04-15,Waived,2019-04-15,,,Ready For Review,2019-04-15,Issued,2019-04-15,Active,2023401-DCA,Waived,2019-04-15,,NY,E 3RD ST,2019-04-15,Unenclosed,10009,24,274,12,200,1,2,103,50011679,40.722837076,-73.983375774,24,274,12
3097-2019-RSWC,Application Review Completed,2019-08-01,Unenclosed,,UPPER WEST REST. CORP.,FRED'S,Review Period Expired,2019-03-13,Review Period Expired,2019-04-03,http://www.nyc.gov/mcb7,NEW YORK,,,Approved,2020-12-15,Waived,2019-03-13,,,Ready For Review,2019-01-22,Issued,2019-08-01,Inactive,1218332-DCA,Approved,2019-08-01,2019-01-22,NY,AMSTERDAM AVE,2019-01-22,Unenclosed,10024,44,504,22,476,0,6,107,40592566,40.785635698,-73.976661522,44,504,22
7876-2019-RSWC,Application Review Completed,2019-10-31,Unenclosed,,THAI MARKET INC.,,Recommend Approval,2019-04-24,Review Period Expired,2019-07-18,http://www.nyc.gov/mcb7,NEW YORK,,,Approved,2020-12-15,Waived,2019-06-27,,,Ready For Review,2019-02-12,Issued,2019-10-31,Inactive,1275484-DCA,Approved,2019-10-31,2019-02-13,NY,AMSTERDAM AVE,2019-02-12,Unenclosed,10025,20,217,10,960,0,7,107,41241757,40.801371118,-73.965296440,20,217,10
12040-2018-RSWC,Application Review Completed,2019-04-11,Unenclosed,,BOUCHERIE LLC,,Recommend Approval,2018-10-10,Review Period Expired,2018-10-31,http://www.nyc.gov/manhattancb2,NEW YORK,,,Approved,2020-09-15,Waived,2018-10-10,,,Ready For Review,2018-08-29,Issued,2019-04-11,Inactive,2043296-DCA,Approved,2019-04-11,2018-08-30,NY,7TH AVE S,2018-08-29,Unenclosed,10014,84,518,42,99,0,3,102,50054294,40.733018537,-74.003009271,84,518,42
33319-2019-RSWC,Pending Review,2020-01-21,Unenclosed,2020-02-22,SUPERPIZZA01 CORP,PIZZA SUPERSTAR,Pending Review,,Pending Review,,http://www.brooklyncb6.org/,BROOKLYN,Pending Review,2019-11-22,Issued Temp Op Letter,2020-02-22,Pending Review,,,,Ready For Review,2019-11-22,Pending Review,,Inactive,2023072-DCA,Pending Review,,,NY,DEAN ST,2019-11-22,Unenclosed,11217,8,49,4,446,0,39,306,50007613,40.681925116,-73.976348087,8,49,4
33346-2015-RSWC,Pending Review,2020-05-26,Unenclosed,2020-07-17,112 RESTAURANT CORP.,BUILDING ON BOND,Review Period Expired,2016-02-11,Pending Review,,http://www.nyc.gov/html/bkncb2/html/home/home.shtml,BROOKLYN,Pending Review,2015-12-17,Issued Temp Op Letter,2020-07-17,Pending Review,2016-02-11,,,Ready For Review,2015-12-17,Pending Review,,Inactive,1323228-DCA,Pending Review,,2015-12-22,NY,BOND ST,2020-01-31,Unenclosed,11217,12,153,6,112,0,33,302,41369267,40.686159055,-73.985364450,12,153,6
7194-2019-RSWC,Application Review Completed,2021-03-05,Unenclosed,2020-03-18,"CAFE MOCHA, INC.",,Review Period Expired,2019-04-02,Review Period Expired,2019-04-23,http://www.nyc.gov/manhattancb3,NEW YORK,,,Process Completed,2020-03-18,Waived,2019-04-02,,,Ready For Review,2019-02-08,,,Inactive,1342712-DCA,,,2019-02-11,NY,2ND AVE,2019-02-08,Unenclosed,10003,24,230,12,116,0,2,103,41391114,40.727739788,-73.988010771,24,230,12
6032-2020-RSWC,Pending Review,2020-06-16,Unenclosed,2020-07-16,VIDA MEXICANA INC.,,Pending Review,,Pending Review,,http://www.nyc.gov/html/mancb12/html/home/home.shtml,NEW YORK,Pending Review,2020-06-16,Issued Temp Op Letter,2020-07-16,Pending Review,,,,Ready For Review,2020-06-16,Pending Review,,Inactive,1347915-DCA,Pending Review,,,NY,DYCKMAN ST,2020-06-11,Unenclosed,10034,36,438,18,223,0,10,112,41477055,40.865994100,-73.927231746,36,438,18
3758-2020-RSWC,Pending Review,2020-05-29,Unenclosed,2020-06-29,"LEAHLALA, LLC",ABILENE,Review Period Expired,2020-04-17,Review Period Expired,2020-05-08,http://www.brooklyncb6.org/,BROOKLYN,Pending Review,2020-02-25,Issued Temp Op Letter,2020-06-29,Waived,2020-04-17,,,Ready For Review,2020-02-24,Pending Review,,Inactive,1221041-DCA,Pending Review,,2020-02-25,NY,COURT ST,2020-02-24,Unenclosed,11231,32,351,8,442,0,39,306,41163019,40.678943955,-73.997642125,32,351,8
27420-2018-RSWC,Application Review Completed,2018-11-13,Unenclosed,,STEINWAY LPC CORP,LA PEQUENA COLOMBIA,Recommend Approval,2018-11-13,Approved,2018-11-13,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,ASTORIA,Proceed,2018-11-13,Approved,2020-09-15,Waived,2018-11-13,,,Ready For Review,2018-11-13,Issued,2018-11-13,Inactive,2038816-DCA,Approved,2018-11-13,,NY,STEINWAY ST,2018-11-13,Unenclosed,11103,16,96,4,3225,0,26,401,50044262,40.758406689,-73.919299840,16,96,4
18089-2019-RSWC,Application Review Completed,2019-08-26,Small Unenclosed,,3 EAST 48TH REST. INC.,PJ MORAN'S,Recommend Approval,2019-04-19,Review Period Expired,2019-05-16,http://www.cb5.org,NEW YORK,,,Approved,2021-04-15,Waived,2019-04-25,,,Ready For Review,2019-04-18,Issued,2019-08-26,Active,2028881-DCA,Approved,2019-08-26,2019-04-19,NY,E 48TH ST,2019-04-18,Small Unenclosed,10017,6,75,2,3,1,4,105,40384222,40.757258031,-73.977624386,6,75,2
26253-2019-RSWC,Pending Review,2020-05-28,Unenclosed,2020-08-28,"L.E. GLOBE, LLC",CAFE D' ALSACE,Review Period Expired,2019-10-25,Review Period Expired,2019-11-15,http://www.cb8m.com/,NEW YORK,Pending Review,2019-09-05,Issued Temp Op Letter,2020-08-28,Waived,2019-10-25,,,Ready For Review,2019-09-05,Pending Review,,Inactive,1214833-DCA,Pending Review,,2019-09-05,NY,2ND AVE,2019-09-05,Unenclosed,10128,60,565,18,1695,0,5,108,41142418,40.779169307,-73.951056419,60,565,18
4602-2020-RSWC,Pending Review,2020-03-11,Unenclosed,2020-06-10,SLJ BAR LLC,,Pending Review,2020-03-11,Pending Review,,http://www.nyc.gov/manhattancb2,NEW YORK,Pending Review,2020-03-11,Under Review,2020-06-10,Pending Review,,SWC Public Hearing,2020-04-29,Ready For Review,2020-03-10,Pending Review,,Active,2004071-DCA,Pending Review,,2020-03-11,NY,GANSEVOORT STREET,2020-03-10,Unenclosed,10014,27,245,13,63,1,3,102,50002488,40.739753966,-74.007350726,27,245,13
19046-2018-RSWC,Application Review Completed,2019-03-18,Unenclosed,,"CAFFE SILVESTRI, INC.",CAFFE NAPOLI,Recommend Approval,2018-11-29,Review Period Expired,2018-12-20,http://www.nyc.gov/manhattancb2,NEW YORK,,,Approved,2020-09-15,Waived,2018-11-29,,,Issued Temp Op Letter,2018-10-10,Issued,2019-03-18,Inactive,0956923-DCA,Approved,2019-03-18,2018-10-11,NY,HESTER ST,2018-10-10,Unenclosed,10013,42,380,21,191,0,1,102,40567158,40.718262741,-73.997766995,42,380,21
18217-2019-RSWC,Application Review Completed,2019-12-11,Unenclosed,,PRET A MANGER (USA) LIMITED,PRET A MANGER,Review Period Expired,2019-06-11,Review Period Expired,2019-07-02,http://www.nyc.gov/manhattancb2,NEW YORK,,,Approved,2021-04-15,Waived,2019-06-11,,,Ready For Review,2019-04-19,Issued,2019-12-11,Active,1462355-DCA,Approved,2019-12-11,2019-04-22,NY,BROADWAY,2019-04-19,Unenclosed,10003,9,235,5,821,1,2,102,50034176,40.733446430,-73.991304088,9,235,5
880-2018-ASWC,Application Review Completed,2018-08-07,Unenclosed,,MOS EISLEY LLC,LOVERBOY,Review Period Expired,2018-03-17,Review Period Expired,2018-04-25,http://www.nyc.gov/manhattancb3,NEW YORK,Pending Review,2018-01-25,Approved,2020-12-15,Recommendation Issued,2018-04-02,SWC Public Hearing,2018-03-14,Ready For Review,2018-01-25,Issued,2018-08-07,Inactive,2068738-DCA,Pending Review,2018-04-25,2018-01-25,NY,AVENUE C,2018-01-24,Unenclosed,10009,10,124,3,127,0,2,103,,40.724878363,-73.978472267,10,124,3
18213-2019-RSWC,Pending Review,2020-06-18,Unenclosed,2020-09-15,3713 RIVERDALE REST CORP.,BLACKSTONE BAR & GRILL,Review Period Expired,2019-06-14,Review Period Expired,2019-07-05,http://www.nyc.gov/bronxcb8,BRONX,Pending Review,2019-04-24,Issued Temp Op Letter,2020-09-15,Waived,2019-06-14,,,Ready For Review,2019-04-19,Pending Review,,Inactive,2058401-DCA,Pending Review,,2019-04-24,NY,RIVERDALE AVE,2019-04-19,Unenclosed,10463,21,140,9,3713,0,11,208,40370409,40.887166097,-73.907306382,21,140,9
19320-2019-RSWC,Pending Review,2020-03-04,Enclosed,2020-03-31,151 BLEECKER LLC,THE RED LION,Pending Review,2019-05-08,Pending Review,,http://www.nyc.gov/manhattancb2,NEW YORK,Pending Review,2019-05-08,Issued Temp Op Letter,2020-03-31,Pending Review,,,,Ready For Review,2019-05-08,Pending Review,,Inactive,1348216-DCA,Pending Review,,2019-05-08,NY,BLEECKER ST,2019-05-08,Enclosed,10012,13,172,7,151,0,1,102,41478531,40.728525411,-73.999415505,13,172,7
5225-2018-ASWC,Application Review Completed,2018-07-24,Unenclosed,,EPHESUS CORP,SEVEN HILLS MEDITERRANEAN GRILL,Review Period Expired,2018-05-09,Review Period Expired,2018-06-06,http://www.nyc.gov/mcb7,NEW YORK,,,Approved,2020-12-15,Recommendation Issued,2018-05-16,SWC Public Hearing,2018-05-09,Ready For Review,2018-03-19,Issued,2018-07-24,Inactive,2071242-DCA,Approved,2018-07-24,2018-03-19,NY,W 72ND ST,2018-03-16,Unenclosed,10023,8,90,4,158,0,6,107,50072197,40.778028055,-73.980787582,8,90,4
26256-2019-RSWC,Application Review Completed,2019-12-11,Unenclosed,,SECOND STREET RESTAURANT LLC,,Review Period Expired,2019-10-25,Review Period Expired,2019-11-15,http://www.nyc.gov/manhattancb3,NEW YORK,,,Approved,2021-09-15,Waived,2019-10-25,,,Ready For Review,2019-09-05,Issued,2019-12-11,Active,2018163-DCA,Approved,2019-12-11,2019-09-05,NY,E 2ND ST,2019-09-05,Unenclosed,10003,32,119,16,29,1,2,103,50018775,40.724951378,-73.990875868,32,119,16
7592-2019-RSWC,Application Review Completed,2019-08-06,Unenclosed,,Y.N.L.C. CAFE CORP.,,Recommend Approval,2019-02-19,Approved,2019-08-06,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,ASTORIA,,,Approved,2020-12-15,Waived,2019-02-21,,,Ready For Review,2019-02-11,Issued,2019-08-06,Inactive,1133602-DCA,Approved,2019-08-06,2019-02-11,NY,30TH AVE,2019-02-11,Unenclosed,11103,62,862,31,3527,0,22,401,40931915,40.765338775,-73.917692215,62,862,31
19989-2019-RSWC,Pending Review,2019-06-25,Enclosed,2019-09-16,RIZ BAGEL INC.,,Pending Review,,Pending Review,,http://www.cb2queens.org/,WOODSIDE,Pending Review,2019-05-16,Issued Temp Op Letter,2019-09-16,Pending Review,,,,Ready For Review,2019-05-16,Pending Review,,Inactive,1252836-DCA,Pending Review,,,NY,WOODSIDE AVE,2019-05-16,Enclosed,11377,23,306,8,5720,0,26,402,41253988,40.745576668,-73.906965654,23,306,8
23974-2019-RSWC,Pending Review,2020-06-10,Small Unenclosed,2020-09-10,PK & SON LLC,MATCH 65,Recommend Approval,2019-10-07,Review Period Expired,2020-03-12,http://www.cb8m.com/,NEW YORK,Pending Review,2019-07-18,Issued Temp Op Letter,2020-09-10,Waived,2019-10-07,,,Ready For Review,2019-07-18,Pending Review,,Inactive,1200796-DCA,Pending Review,,2019-08-26,NY,E 65TH ST,2019-07-17,Small Unenclosed,10065,12,101,6,27,0,4,108,41096100,40.767411404,-73.968343011,12,101,6
17297-2019-RSWC,Application Review Completed,2019-04-10,Unenclosed,,WESTWAY DINER INC,WEST WAY DINER,Recommend Approval,2019-04-10,,,http://www.nyc.gov/mcb4,NEW YORK,Proceed,2019-04-10,Approved,2021-04-15,Recommendation Issued,2019-04-10,,,Ready For Review,2019-04-09,Issued,2019-04-10,Active,2023885-DCA,Approved,2019-04-10,,NY,9TH AVE,2019-04-09,Unenclosed,10036,36,211,18,614,1,3,104,40387861,40.759384337,-73.991690546,36,211,18
10451-2018-ASWC,Application Review Completed,2018-12-28,Unenclosed,,HAMILTON RESTAURANT GROUP INC,BUDDHA TACO BAR,Recommend Approval,2018-09-26,Review Period Expired,2018-10-17,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,NEW YORK,,,Approved,2020-09-15,Recommendation Issued,2018-09-26,SWC Public Hearing,2018-07-11,Ready For Review,2018-05-22,Issued,2018-12-28,Inactive,2078573-DCA,Approved,2018-12-28,2018-05-22,NY,BROADWAY,2018-05-21,Unenclosed,10031,14,161,5,3620,0,22,401,50075416,40.759593960,-73.934729784,14,161,5
25869-2019-RSWC,Application Review Completed,2019-08-20,Unenclosed,,UNION SQ 4TH F & B MANAGEMENT LLC,,Recommend Approval,2019-08-20,,,http://www.nyc.gov/manhattancb2,NEW YORK,Proceed,2019-08-20,Approved,2021-09-15,Recommendation Issued,2019-08-20,,,Ready For Review,2019-08-20,Issued,2019-08-20,Active,2044806-DCA,Approved,2019-08-20,,NY,4TH AVE,2019-08-20,Unenclosed,10003,32,287,14,132,1,2,102,50035437,40.733413394,-73.990084500,32,287,14
17594-2019-RSWC,Application Review Completed,2019-04-11,Unenclosed,,"ADORO LEI, LLC",ADORO LEI,Review Period Expired,2019-04-11,Approved,2019-04-11,http://www.nyc.gov/manhattancb2,NEW YORK,Proceed,2019-04-11,Approved,2021-04-15,Waived,2019-04-11,,,Ready For Review,2019-04-11,Issued,2019-04-11,Active,2023067-DCA,Approved,2019-04-11,,NY,HUDSON ST,2019-04-11,Unenclosed,10013,14,203,7,287,1,3,102,50016265,40.725610218,-74.007782106,14,203,7
31701-2018-RSWC,Application Review Completed,2019-02-06,Unenclosed,,"CAKOR RESTAURANT, INC.",,,,,,http://www.bronxmall.com/commboards/cd6.html,BRONX,,,Approved,2020-12-15,,,,,Ready For Review,2018-12-12,Issued,2019-02-06,Inactive,1448450-DCA,,,,NY,E 186TH ST,2018-12-12,Unenclosed,10458,30,131,11,632,0,15,206,41605870,40.854088183,-73.887048096,30,131,11
11630-2018-RSWC,Pending Review,2020-06-05,Unenclosed,2020-07-01,POSTO INC.,,Recommend Approval,2018-11-01,Review Period Expired,2018-11-22,http://cbsix.org,NEW YORK,Pending Review,2018-08-27,Issued Temp Op Letter,2020-07-01,Waived,2018-11-01,,,Ready For Review,2018-08-27,Issued,2019-03-30,Inactive,1172166-DCA,Approved,2019-03-29,2018-08-27,NY,2ND AVE,2018-08-23,Unenclosed,10003,20,273,10,310,0,2,106,41022993,40.734831593,-73.982928956,20,273,10
4608-2019-ASWC,Application Review Completed,2019-08-26,Unenclosed,,138 WEST FORDHAM RD FOOD CORP,FOKKUS ROOM & CUCINE,Recommend Approval,2019-06-12,Review Period Expired,2019-07-04,http://www.bronxcb7.info/,BRONX,,,Approved,2021-04-15,Recommendation Issued,2019-06-12,SWC Public Hearing,2019-06-12,Ready For Review,2019-04-23,Issued,2019-08-26,Active,2087051-DCA,Approved,2019-08-26,2019-04-23,NY,W FORDHAM RD,2019-04-22,Unenclosed,10468,20,200,5,138,1,14,207,50081732,40.862589941,-73.907094798,20,200,5
8185-2019-RSWC,Application Review Completed,2019-10-21,Unenclosed,,"114 KENMARE ASSOCIATES, LLC",LA ESQUINA,Review Period Expired,2019-04-02,Review Period Expired,2019-04-23,http://www.nyc.gov/manhattancb2,NEW YORK,,,Approved,2020-12-15,Waived,2019-04-02,,,Ready For Review,2019-02-13,Issued,2019-10-21,Inactive,1227042-DCA,Approved,2019-10-21,2019-02-13,NY,KENMARE ST,2019-02-13,Unenclosed,10012,26,337,8,106,0,1,102,41120866,40.721202375,-73.997600946,26,337,8
14941-2019-RSWC,Application Review Completed,2019-07-09,Unenclosed,,BROOKLYN BURGER & BEERS CORP,,Review Period Expired,2019-05-21,Review Period Expired,2019-06-11,http://www.brooklyncb6.org/,BROOKLYN,,,Approved,2021-04-15,Waived,2019-05-21,,,Ready For Review,2019-03-25,Issued,2019-07-09,Active,2051771-DCA,Approved,2019-07-09,2019-04-01,NY,5TH AVE,2019-03-20,Unenclosed,11215,23,274,11,259,1,39,306,50063159,40.674380711,-73.981715102,23,274,11
34792-2019-RSWC,Pending Review,2020-01-15,Unenclosed,2020-01-29,TARENTUM LTD,ULIVO,Pending Review,,Pending Review,,http://www.cb5.org,NEW YORK,Pending Review,,Issued Temp Op Letter,2020-01-29,Pending Review,,,,Ready For Review,2019-12-09,Pending Review,,Inactive,2026474-DCA,Pending Review,,,NY,W 28TH ST,2019-12-09,Unenclosed,10001,8,87,3,4,0,2,105,50035437,40.744743514,-73.987834485,8,87,3
30351-2018-RSWC,Application Review Completed,2019-04-05,Unenclosed,2019-05-27,JIN UPPER WEST SIDE CORP,JIN RAMEN,Recommend Approval,2019-01-24,Review Period Expired,2019-02-14,http://www.nyc.gov/mcb7,NEW YORK,,,Approved,2020-12-15,Waived,2019-01-24,,,Ready For Review,2018-12-03,Issued,2019-04-05,Inactive,2037220-DCA,,,2018-12-03,NY,AMSTERDAM AVE,2018-12-03,Unenclosed,10024,18,150,8,462,0,6,107,50018219,40.785399706,-73.976936046,18,150,8
18263-2018-ASWC,Application Review Completed,2019-06-29,Unenclosed,,26-05 HOSPITALITY LLC,,Recommend Approval,2019-01-10,Review Period Expired,2019-04-11,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,ASTORIA,,,Approved,2021-04-15,Recommendation Issued,2019-02-28,SWC Public Hearing,2019-02-06,Ready For Review,2018-12-20,Issued,2019-06-29,Active,2083447-DCA,Approved,2019-06-29,2018-12-20,NY,28TH ST,2018-12-17,Unenclosed,11102,38,506,22,2605,1,22,401,50086288,40.770525858,-73.920927829,38,506,22
34578-2019-RSWC,Application Review Completed,2019-12-06,Unenclosed,,ANGEL OF HARLEM LLC,,Recommend Approval,2019-12-06,,,http://www.nyc.gov/html/mancb10/html/home/home.shtml,NEW YORK,Proceed,2019-12-06,Approved,2021-09-15,Recommendation Issued,2019-12-06,,,Ready For Review,2019-12-06,Issued,2019-12-06,Active,2022426-DCA,Approved,2019-12-06,,NY,FREDERICK DOUGLASS BLVD,2019-12-06,Unenclosed,10027,42,549,17,2272,1,9,110,50033699,40.807975853,-73.952498219,42,549,17
15286-2018-ASWC,Application Review Completed,2019-05-09,Unenclosed,,TRAIN DESIGN LLC,PASTIS,Recommend Approval,2018-12-27,Review Period Expired,2019-01-17,http://www.nyc.gov/manhattancb2,NEW YORK,,,Approved,2020-09-15,Recommendation Issued,2018-12-27,,,Ready For Review,2018-09-14,Issued,2019-05-09,Inactive,2080936-DCA,Approved,2019-05-09,2018-09-17,NY,GANSEVOORT ST,2018-09-14,Unenclosed,10014,42,420,15,,0,3,102,50083590,40.739177588,-74.007022282,42,420,15
15075-2019-RSWC,Application Review Completed,2019-12-19,Unenclosed,,"ELI-LILLA, INC.",,Review Period Expired,2019-05-10,Review Period Expired,2019-05-31,http://www.nyc.gov/manhattancb2,NEW YORK,,,Approved,2021-04-15,Waived,2019-05-10,,,Ready For Review,2019-03-21,Issued,2019-12-19,Active,1388457-DCA,Approved,2019-12-19,2019-03-21,NY,BROOME ST,2019-03-21,Unenclosed,10013,22,175,9,385,1,1,102,40396421,40.720244433,-73.996764030,22,175,9
19338-2019-RSWC,Pending Review,2020-01-23,Enclosed,2020-04-13,MS RESTAURANT OWNERS LLC,MORNING STAR RESTAURANT,Pending Review,2019-05-09,Pending Review,,http://www.nyc.gov/mcb4,NEW YORK,Pending Review,2019-05-09,Issued Temp Op Letter,2020-04-13,Pending Review,,,,Ready For Review,2019-05-08,Pending Review,,Inactive,1415773-DCA,Pending Review,,2019-05-09,NY,9TH AVE,2019-05-08,Enclosed,10019,24,191,8,879,0,3,104,41634004,40.768246523,-73.985714646,24,191,8
